week_start_date,sku_id,outlet_id,units_sold,returns,promotional_flag
2022-11-21,SKU-020,OL-160,3,0,0
2022-11-28,SKU-020,OL-025,1,0,0
2022-11-28,SKU-020,OL-308,6,0,1
2022-11-28,SKU-020,OL-239,4,0,1
2022-11-28,SKU-020,OL-254,4,0,0
2022-11-28,SKU-020,OL-180,0,0,0
2022-11-28,SKU-020,OL-284,5,0,0
2022-11-28,SKU-020,OL-182,7,0,0
2022-11-28,SKU-020,OL-200,8,0,0
2022-11-28,SKU-020,OL-091,7,0,0
2022-11-28,SKU-020,OL-214,2,0,0
2022-11-28,SKU-020,OL-207,0,0,0
2022-11-28,SKU-020,OL-316,6,0,0
2022-11-28,SKU-020,OL-050,5,0,0
2022-11-28,SKU-020,OL-078,7,0,0
2022-11-28,SKU-020,OL-097,15,0,1
2022-12-05,SKU-020,OL-254,10,0,0
2022-12-05,SKU-020,OL-224,12,0,0
2022-12-05,SKU-020,OL-017,0,0,0
2022-12-05,SKU-020,OL-068,11,0,0
2022-12-05,SKU-020,OL-236,9,0,0
2022-12-05,SKU-020,OL-135,6,0,0
2022-12-05,SKU-020,OL-073,11,0,0
2022-12-05,SKU-020,OL-222,9,0,0
2022-12-05,SKU-020,OL-178,5,0,0
2022-12-05,SKU-020,OL-055,0,0,0
2022-12-05,SKU-020,OL-293,8,0,0
2022-12-05,SKU-020,OL-268,8,0,0
2022-12-05,SKU-020,OL-205,10,0,0
2022-12-05,SKU-020,OL-026,6,0,0
2022-12-05,SKU-020,OL-288,0,0,0
2022-12-12,SKU-020,OL-235,6,0,0
2022-12-12,SKU-020,OL-227,4,0,0
2022-12-12,SKU-020,OL-022,9,0,0
2022-12-12,SKU-020,OL-314,5,0,0
2022-12-12,SKU-020,OL-099,10,0,0
2022-12-12,SKU-020,OL-312,12,0,0
2022-12-12,SKU-020,OL-002,9,0,0
2022-12-12,SKU-020,OL-208,5,0,0
2022-12-12,SKU-020,OL-200,5,0,0
2022-12-12,SKU-020,OL-041,6,0,0
2022-12-12,SKU-020,OL-172,6,0,0
2022-12-12,SKU-020,OL-082,6,0,0
2022-12-12,SKU-020,OL-306,4,0,0
2022-12-12,SKU-020,OL-057,5,0,0
2022-12-12,SKU-020,OL-198,7,0,0
2022-12-19,SKU-020,OL-190,5,0,0
2022-12-19,SKU-020,OL-142,9,0,0
2022-12-19,SKU-020,OL-211,5,0,0
2022-12-19,SKU-020,OL-125,6,0,0
2022-12-19,SKU-020,OL-089,7,0,0
2022-12-19,SKU-020,OL-091,3,0,0
2022-12-19,SKU-020,OL-182,7,0,0
2022-12-19,SKU-020,OL-039,5,0,0
2022-12-19,SKU-020,OL-237,8,0,0
2022-12-19,SKU-020,OL-181,6,0,0
2022-12-19,SKU-020,OL-037,6,0,0
2022-12-19,SKU-020,OL-179,9,0,0
2022-12-19,SKU-020,OL-034,2,0,0
2022-12-19,SKU-020,OL-303,9,0,0
2022-12-19,SKU-020,OL-171,6,0,0
2022-12-26,SKU-020,OL-188,4,0,0
2022-12-26,SKU-020,OL-277,7,0,0
2022-12-26,SKU-020,OL-311,6,0,0
2022-12-26,SKU-020,OL-011,3,0,0
2022-12-26,SKU-020,OL-288,6,0,0
2022-12-26,SKU-020,OL-315,4,0,0
2022-12-26,SKU-020,OL-244,8,0,0
2022-12-26,SKU-020,OL-303,8,0,0
2022-12-26,SKU-020,OL-048,4,0,0
2022-12-26,SKU-020,OL-223,8,0,0
2022-12-26,SKU-020,OL-228,5,0,0
2022-12-26,SKU-020,OL-291,6,0,0
2022-12-26,SKU-020,OL-109,0,0,0
2022-12-26,SKU-020,OL-015,9,0,0
2022-12-26,SKU-020,OL-065,4,0,0
2023-01-02,SKU-020,OL-092,4,0,0
2023-01-02,SKU-020,OL-075,5,0,0
2023-01-02,SKU-020,OL-085,5,0,0
2023-01-02,SKU-020,OL-273,4,0,0
2023-01-02,SKU-020,OL-174,11,0,0
2023-01-02,SKU-020,OL-304,3,0,0
2023-01-02,SKU-020,OL-064,5,0,0
2023-01-02,SKU-020,OL-191,7,0,0
2023-01-02,SKU-020,OL-038,5,0,0
2023-01-02,SKU-020,OL-160,6,0,0
2023-01-02,SKU-020,OL-320,7,0,0
2023-01-02,SKU-020,OL-027,8,0,0
2023-01-02,SKU-020,OL-312,2,0,0
2023-01-02,SKU-020,OL-289,5,0,0
2023-01-02,SKU-020,OL-227,0,0,0
2023-01-09,SKU-020,OL-098,1,0,0
2023-01-09,SKU-020,OL-044,0,0,0
2023-01-09,SKU-020,OL-165,0,0,0
2023-01-09,SKU-020,OL-253,0,0,0
2023-01-09,SKU-020,OL-158,9,0,0
2023-01-09,SKU-020,OL-308,6,0,0
2023-01-09,SKU-020,OL-249,6,0,0
2023-01-09,SKU-020,OL-320,10,0,0
2023-01-09,SKU-020,OL-039,10,0,0
2023-01-09,SKU-020,OL-147,0,0,0
2023-01-09,SKU-020,OL-053,5,0,0
2023-01-09,SKU-020,OL-267,7,0,0
2023-01-09,SKU-020,OL-131,6,0,0
2023-01-09,SKU-020,OL-055,5,0,0
2023-01-09,SKU-020,OL-088,4,0,0
2023-01-16,SKU-020,OL-008,7,0,0
2023-01-16,SKU-020,OL-203,2,0,0
2023-01-16,SKU-020,OL-125,6,0,0
2023-01-16,SKU-020,OL-130,7,0,0
2023-01-16,SKU-020,OL-121,8,0,0
2023-01-16,SKU-020,OL-171,6,0,0
2023-01-16,SKU-020,OL-184,5,0,0
2023-01-16,SKU-020,OL-226,4,0,0
2023-01-16,SKU-020,OL-194,8,0,0
2023-01-16,SKU-020,OL-071,5,0,0
2023-01-16,SKU-020,OL-138,5,0,0
2023-01-16,SKU-020,OL-074,0,0,0
2023-01-16,SKU-020,OL-110,6,0,0
2023-01-16,SKU-020,OL-315,0,0,0
2023-01-16,SKU-020,OL-119,10,0,0
2023-01-23,SKU-020,OL-297,3,0,0
2023-01-23,SKU-020,OL-295,6,0,0
2023-01-23,SKU-020,OL-241,6,0,0
2023-01-23,SKU-020,OL-077,5,0,0
2023-01-23,SKU-020,OL-210,5,0,0
2023-01-23,SKU-020,OL-097,6,0,0
2023-01-23,SKU-020,OL-096,6,0,0
2023-01-23,SKU-020,OL-309,7,0,0
2023-01-23,SKU-020,OL-140,1,0,0
2023-01-23,SKU-020,OL-013,7,0,0
2023-01-23,SKU-020,OL-226,2,0,0
2023-01-23,SKU-020,OL-021,2,0,0
2023-01-23,SKU-020,OL-057,5,0,0
2023-01-23,SKU-020,OL-131,1,0,0
2023-01-23,SKU-020,OL-007,8,0,0
2023-01-30,SKU-020,OL-126,5,0,0
2023-01-30,SKU-020,OL-050,4,0,0
2023-01-30,SKU-020,OL-311,0,0,0
2023-01-30,SKU-020,OL-186,3,0,0
2023-01-30,SKU-020,OL-064,0,0,0
2023-01-30,SKU-020,OL-088,4,0,0
2023-01-30,SKU-020,OL-054,5,0,0
2023-01-30,SKU-020,OL-204,2,0,0
2023-01-30,SKU-020,OL-233,2,0,0
2023-01-30,SKU-020,OL-238,6,0,0
2023-01-30,SKU-020,OL-021,7,0,0
2023-01-30,SKU-020,OL-145,6,0,0
2023-01-30,SKU-020,OL-001,3,0,0
2023-01-30,SKU-020,OL-251,5,0,0
2023-01-30,SKU-020,OL-031,8,0,0
2023-02-06,SKU-020,OL-059,6,0,0
2023-02-06,SKU-020,OL-244,7,0,0
2023-02-06,SKU-020,OL-050,7,0,0
2023-02-06,SKU-020,OL-088,8,0,0
2023-02-06,SKU-020,OL-165,7,0,0
2023-02-06,SKU-020,OL-176,11,0,0
2023-02-06,SKU-020,OL-103,4,0,0
2023-02-06,SKU-020,OL-049,6,0,0
2023-02-06,SKU-020,OL-232,3,0,0
2023-02-06,SKU-020,OL-276,3,0,0
2023-02-06,SKU-020,OL-010,9,0,0
2023-02-06,SKU-020,OL-145,3,0,0
2023-02-06,SKU-020,OL-009,4,0,0
2023-02-06,SKU-020,OL-064,8,0,0
2023-02-06,SKU-020,OL-213,1,0,0
2023-02-13,SKU-020,OL-145,9,0,0
2023-02-13,SKU-020,OL-253,6,0,0
2023-02-13,SKU-020,OL-051,7,0,0
2023-02-13,SKU-020,OL-139,7,0,0
2023-02-13,SKU-020,OL-234,13,0,0
2023-02-13,SKU-020,OL-213,12,0,0
2023-02-13,SKU-020,OL-203,6,0,0
2023-02-13,SKU-020,OL-221,5,0,0
2023-02-13,SKU-020,OL-273,9,0,0
2023-02-13,SKU-020,OL-303,5,0,0
2023-02-13,SKU-020,OL-066,6,0,0
2023-02-13,SKU-020,OL-211,8,0,0
2023-02-13,SKU-020,OL-166,4,0,0
2023-02-13,SKU-020,OL-123,7,0,0
2023-02-13,SKU-020,OL-038,3,0,0
2023-02-20,SKU-020,OL-147,0,0,0
2023-02-20,SKU-020,OL-179,7,0,0
2023-02-20,SKU-020,OL-229,3,0,0
2023-02-20,SKU-020,OL-260,7,0,0
2023-02-20,SKU-020,OL-291,7,0,0
2023-02-20,SKU-020,OL-158,6,0,0
2023-02-20,SKU-020,OL-019,7,0,0
2023-02-20,SKU-020,OL-113,5,0,0
2023-02-20,SKU-020,OL-087,7,0,0
2023-02-20,SKU-020,OL-309,3,0,0
2023-02-20,SKU-020,OL-288,5,0,0
2023-02-20,SKU-020,OL-294,4,0,0
2023-02-20,SKU-020,OL-011,8,0,0
2023-02-20,SKU-020,OL-243,5,0,0
2023-02-20,SKU-020,OL-302,4,0,0
2023-02-27,SKU-020,OL-105,7,0,0
2023-02-27,SKU-020,OL-022,7,0,0
2023-02-27,SKU-020,OL-168,5,0,0
2023-02-27,SKU-020,OL-319,4,0,0
2023-02-27,SKU-020,OL-230,5,0,0
2023-02-27,SKU-020,OL-110,5,0,0
2023-02-27,SKU-020,OL-143,7,0,0
2023-02-27,SKU-020,OL-113,11,0,0
2023-02-27,SKU-020,OL-021,6,0,0
2023-02-27,SKU-020,OL-179,6,0,0
2023-02-27,SKU-020,OL-144,8,0,0
2023-02-27,SKU-020,OL-228,9,0,0
2023-02-27,SKU-020,OL-081,4,0,0
2023-02-27,SKU-020,OL-248,5,0,0
2023-02-27,SKU-020,OL-014,6,0,0
2023-03-06,SKU-020,OL-059,7,0,0
2023-03-06,SKU-020,OL-051,7,0,0
2023-03-06,SKU-020,OL-191,7,0,0
2023-03-06,SKU-020,OL-014,7,0,0
2023-03-06,SKU-020,OL-081,7,0,0
2023-03-06,SKU-020,OL-320,3,0,0
2023-03-06,SKU-020,OL-066,5,0,0
2023-03-06,SKU-020,OL-067,6,0,0
2023-03-06,SKU-020,OL-072,7,0,0
2023-03-06,SKU-020,OL-136,5,0,0
2023-03-06,SKU-020,OL-130,5,0,0
2023-03-06,SKU-020,OL-254,7,0,0
2023-03-06,SKU-020,OL-167,4,0,0
2023-03-06,SKU-020,OL-024,6,0,0
2023-03-06,SKU-020,OL-195,3,0,0
2023-03-13,SKU-020,OL-029,8,0,0
2023-03-13,SKU-020,OL-057,7,0,0
2023-03-13,SKU-020,OL-317,5,0,0
2023-03-13,SKU-020,OL-289,4,0,0
2023-03-13,SKU-020,OL-058,4,0,0
2023-03-13,SKU-020,OL-010,10,0,0
2023-03-13,SKU-020,OL-110,4,0,0
2023-03-13,SKU-020,OL-100,7,0,0
2023-03-13,SKU-020,OL-137,0,0,0
2023-03-13,SKU-020,OL-238,7,0,0
2023-03-13,SKU-020,OL-112,9,0,0
2023-03-13,SKU-020,OL-262,12,0,0
2023-03-13,SKU-020,OL-285,7,0,0
2023-03-13,SKU-020,OL-181,5,0,0
2023-03-13,SKU-020,OL-269,10,0,0
2023-03-20,SKU-020,OL-315,2,0,0
2023-03-20,SKU-020,OL-172,2,0,0
2023-03-20,SKU-020,OL-278,8,0,0
2023-03-20,SKU-020,OL-029,7,0,0
2023-03-20,SKU-020,OL-145,4,0,0
2023-03-20,SKU-020,OL-044,8,0,0
2023-03-20,SKU-020,OL-279,3,0,0
2023-03-20,SKU-020,OL-167,6,0,0
2023-03-20,SKU-020,OL-160,5,0,0
2023-03-20,SKU-020,OL-005,0,0,0
2023-03-20,SKU-020,OL-196,8,0,0
2023-03-20,SKU-020,OL-054,7,0,0
2023-03-20,SKU-020,OL-097,3,0,0
2023-03-20,SKU-020,OL-112,3,0,0
2023-03-20,SKU-020,OL-253,5,0,0
2023-03-27,SKU-020,OL-308,5,0,0
2023-03-27,SKU-020,OL-061,6,0,0
2023-03-27,SKU-020,OL-029,2,0,0
2023-03-27,SKU-020,OL-191,8,0,0
2023-03-27,SKU-020,OL-294,8,0,0
2023-03-27,SKU-020,OL-089,4,0,0
2023-03-27,SKU-020,OL-247,3,0,0
2023-03-27,SKU-020,OL-319,8,0,0
2023-03-27,SKU-020,OL-216,5,0,0
2023-03-27,SKU-020,OL-189,8,0,0
2023-03-27,SKU-020,OL-035,5,0,0
2023-03-27,SKU-020,OL-273,6,0,0
2023-03-27,SKU-020,OL-300,4,0,0
2023-03-27,SKU-020,OL-248,9,0,0
2023-03-27,SKU-020,OL-179,0,0,0
2023-04-03,SKU-020,OL-062,4,0,0
2023-04-03,SKU-020,OL-230,4,0,0
2023-04-03,SKU-020,OL-283,5,0,0
2023-04-03,SKU-020,OL-306,9,0,0
2023-04-03,SKU-020,OL-207,5,0,0
2023-04-03,SKU-020,OL-111,9,0,0
2023-04-03,SKU-020,OL-023,7,0,0
2023-04-03,SKU-020,OL-099,5,0,0
2023-04-03,SKU-020,OL-280,6,0,0
2023-04-03,SKU-020,OL-171,0,0,0
2023-04-03,SKU-020,OL-088,8,0,0
2023-04-03,SKU-020,OL-026,4,0,0
2023-04-03,SKU-020,OL-096,7,0,0
2023-04-03,SKU-020,OL-007,6,0,0
2023-04-03,SKU-020,OL-244,6,0,0
2023-04-10,SKU-020,OL-083,4,0,0
2023-04-10,SKU-020,OL-116,7,0,0
2023-04-10,SKU-020,OL-300,5,0,0
2023-04-10,SKU-020,OL-120,3,0,0
2023-04-10,SKU-020,OL-071,3,0,0
2023-04-10,SKU-020,OL-107,3,0,0
2023-04-10,SKU-020,OL-066,6,0,0
2023-04-10,SKU-020,OL-011,7,0,0
2023-04-10,SKU-020,OL-063,1,0,0
2023-04-10,SKU-020,OL-149,6,0,0
2023-04-10,SKU-020,OL-280,9,0,0
2023-04-10,SKU-020,OL-141,0,0,0
2023-04-10,SKU-020,OL-147,3,0,0
2023-04-10,SKU-020,OL-155,5,0,0
2023-04-10,SKU-020,OL-208,7,0,0
2023-04-17,SKU-020,OL-090,4,0,0
2023-04-17,SKU-020,OL-197,3,0,0
2023-04-17,SKU-020,OL-061,10,0,0
2023-04-17,SKU-020,OL-149,6,0,0
2023-04-17,SKU-020,OL-152,6,0,0
2023-04-17,SKU-020,OL-245,10,0,0
2023-04-17,SKU-020,OL-031,3,0,0
2023-04-17,SKU-020,OL-249,9,0,0
2023-04-17,SKU-020,OL-126,11,0,0
2023-04-17,SKU-020,OL-167,6,0,0
2023-04-17,SKU-020,OL-287,9,0,0
2023-04-17,SKU-020,OL-256,4,0,0
2023-04-17,SKU-020,OL-032,0,0,0
2023-04-17,SKU-020,OL-294,15,0,0
2023-04-17,SKU-020,OL-023,5,0,0
2023-04-24,SKU-020,OL-097,4,0,0
2023-04-24,SKU-020,OL-040,8,0,0
2023-04-24,SKU-020,OL-094,7,0,0
2023-04-24,SKU-020,OL-252,5,0,0
2023-04-24,SKU-020,OL-033,8,0,0
2023-04-24,SKU-020,OL-142,6,0,0
2023-04-24,SKU-020,OL-317,2,0,0
2023-04-24,SKU-020,OL-018,7,0,0
2023-04-24,SKU-020,OL-129,5,0,0
2023-04-24,SKU-020,OL-077,6,0,0
2023-04-24,SKU-020,OL-169,5,0,0
2023-04-24,SKU-020,OL-211,4,0,0
2023-04-24,SKU-020,OL-307,7,0,0
2023-04-24,SKU-020,OL-074,7,0,0
2023-04-24,SKU-020,OL-219,4,0,0
2023-05-01,SKU-020,OL-174,10,0,0
2023-05-01,SKU-020,OL-123,6,0,0
2023-05-01,SKU-020,OL-063,6,0,0
2023-05-01,SKU-020,OL-319,8,0,0
2023-05-01,SKU-020,OL-302,3,0,0
2023-05-01,SKU-020,OL-023,5,0,0
2023-05-01,SKU-020,OL-262,5,0,0
2023-05-01,SKU-020,OL-231,4,0,0
2023-05-01,SKU-020,OL-064,5,0,0
2023-05-01,SKU-020,OL-247,6,0,0
2023-05-01,SKU-020,OL-180,5,0,0
2023-05-01,SKU-020,OL-061,9,0,0
2023-05-01,SKU-020,OL-012,2,0,0
2023-05-01,SKU-020,OL-229,2,0,0
2023-05-01,SKU-020,OL-146,6,0,0
2023-05-08,SKU-020,OL-106,0,0,0
2023-05-08,SKU-020,OL-174,10,0,0
2023-05-08,SKU-020,OL-119,6,0,0
2023-05-08,SKU-020,OL-246,5,0,0
2023-05-08,SKU-020,OL-182,3,0,0
2023-05-08,SKU-020,OL-124,8,0,0
2023-05-08,SKU-020,OL-281,9,0,0
2023-05-08,SKU-020,OL-099,4,0,0
2023-05-08,SKU-020,OL-226,8,0,0
2023-05-08,SKU-020,OL-002,4,0,0
2023-05-08,SKU-020,OL-123,4,0,0
2023-05-08,SKU-020,OL-187,5,0,0
2023-05-08,SKU-020,OL-251,3,0,0
2023-05-08,SKU-020,OL-313,6,0,0
2023-05-08,SKU-020,OL-234,8,0,0
2023-05-15,SKU-020,OL-072,3,0,0
2023-05-15,SKU-020,OL-203,10,0,0
2023-05-15,SKU-020,OL-101,8,0,0
2023-05-15,SKU-020,OL-042,9,0,0
2023-05-15,SKU-020,OL-178,3,0,0
2023-05-15,SKU-020,OL-186,6,0,0
2023-05-15,SKU-020,OL-176,8,0,0
2023-05-15,SKU-020,OL-269,9,0,0
2023-05-15,SKU-020,OL-029,12,0,0
2023-05-15,SKU-020,OL-067,2,0,0
2023-05-15,SKU-020,OL-015,5,0,0
2023-05-15,SKU-020,OL-074,10,0,0
2023-05-15,SKU-020,OL-207,9,0,0
2023-05-15,SKU-020,OL-205,6,0,0
2023-05-15,SKU-020,OL-180,5,0,0
2023-05-22,SKU-020,OL-196,9,0,0
2023-05-22,SKU-020,OL-314,4,0,0
2023-05-22,SKU-020,OL-008,0,0,0
2023-05-22,SKU-020,OL-002,8,0,0
2023-05-22,SKU-020,OL-220,7,0,0
2023-05-22,SKU-020,OL-236,10,0,0
2023-05-22,SKU-020,OL-001,4,0,0
2023-05-22,SKU-020,OL-029,8,0,0
2023-05-22,SKU-020,OL-242,3,0,0
2023-05-22,SKU-020,OL-105,5,0,0
2023-05-22,SKU-020,OL-013,7,0,0
2023-05-22,SKU-020,OL-291,0,0,0
2023-05-22,SKU-020,OL-316,1,0,0
2023-05-22,SKU-020,OL-115,8,0,0
2023-05-22,SKU-020,OL-093,7,0,0
2023-05-29,SKU-020,OL-260,0,0,0
2023-05-29,SKU-020,OL-011,8,0,0
2023-05-29,SKU-020,OL-131,9,0,0
2023-05-29,SKU-020,OL-031,10,0,0
2023-05-29,SKU-020,OL-141,0,0,0
2023-05-29,SKU-020,OL-245,10,0,0
2023-05-29,SKU-020,OL-086,8,0,0
2023-05-29,SKU-020,OL-155,5,0,0
2023-05-29,SKU-020,OL-183,6,0,0
2023-05-29,SKU-020,OL-038,2,0,0
2023-05-29,SKU-020,OL-143,5,0,0
2023-05-29,SKU-020,OL-096,3,0,0
2023-05-29,SKU-020,OL-103,4,0,0
2023-05-29,SKU-020,OL-036,10,0,0
2023-05-29,SKU-020,OL-045,6,0,0
2023-06-05,SKU-020,OL-077,5,0,0
2023-06-05,SKU-020,OL-149,4,0,0
2023-06-05,SKU-020,OL-168,9,0,0
2023-06-05,SKU-020,OL-100,2,0,0
2023-06-05,SKU-020,OL-162,8,0,0
2023-06-05,SKU-020,OL-109,0,0,0
2023-06-05,SKU-020,OL-308,9,0,0
2023-06-05,SKU-020,OL-210,7,0,0
2023-06-05,SKU-020,OL-307,8,0,0
2023-06-05,SKU-020,OL-238,3,0,0
2023-06-05,SKU-020,OL-296,7,0,0
2023-06-05,SKU-020,OL-035,3,0,0
2023-06-05,SKU-020,OL-131,4,0,0
2023-06-05,SKU-020,OL-318,0,0,0
2023-06-05,SKU-020,OL-154,9,0,0
2023-06-12,SKU-020,OL-248,6,0,0
2023-06-12,SKU-020,OL-143,3,0,0
2023-06-12,SKU-020,OL-204,5,0,0
2023-06-12,SKU-020,OL-031,7,0,0
2023-06-12,SKU-020,OL-055,0,0,0
2023-06-12,SKU-020,OL-051,11,0,0
2023-06-12,SKU-020,OL-274,6,0,0
2023-06-12,SKU-020,OL-164,5,0,0
2023-06-12,SKU-020,OL-264,3,0,0
2023-06-12,SKU-020,OL-183,5,0,0
2023-06-12,SKU-020,OL-193,5,0,0
2023-06-12,SKU-020,OL-043,12,0,0
2023-06-12,SKU-020,OL-124,0,0,0
2023-06-12,SKU-020,OL-196,7,0,0
2023-06-12,SKU-020,OL-184,4,0,0
2023-06-19,SKU-020,OL-283,0,0,0
2023-06-19,SKU-020,OL-214,9,0,0
2023-06-19,SKU-020,OL-304,5,0,0
2023-06-19,SKU-020,OL-092,7,0,0
2023-06-19,SKU-020,OL-220,6,0,0
2023-06-19,SKU-020,OL-215,8,0,0
2023-06-19,SKU-020,OL-063,5,0,0
2023-06-19,SKU-020,OL-200,5,0,0
2023-06-19,SKU-020,OL-231,5,0,0
2023-06-19,SKU-020,OL-211,9,0,0
2023-06-19,SKU-020,OL-179,8,0,0
2023-06-19,SKU-020,OL-110,0,0,0
2023-06-19,SKU-020,OL-286,0,0,0
2023-06-19,SKU-020,OL-069,9,0,0
2023-06-19,SKU-020,OL-159,7,0,0
2023-06-26,SKU-020,OL-204,3,0,0
2023-06-26,SKU-020,OL-057,8,0,0
2023-06-26,SKU-020,OL-216,9,0,0
2023-06-26,SKU-020,OL-287,5,0,0
2023-06-26,SKU-020,OL-024,8,0,0
2023-06-26,SKU-020,OL-265,6,0,0
2023-06-26,SKU-020,OL-220,3,0,0
2023-06-26,SKU-020,OL-082,5,0,0
2023-06-26,SKU-020,OL-049,3,0,0
2023-06-26,SKU-020,OL-210,7,0,0
2023-06-26,SKU-020,OL-319,6,0,0
2023-06-26,SKU-020,OL-066,0,0,0
2023-06-26,SKU-020,OL-224,6,0,0
2023-06-26,SKU-020,OL-096,5,0,0
2023-06-26,SKU-020,OL-110,9,0,0
2023-07-03,SKU-020,OL-293,3,0,0
2023-07-03,SKU-020,OL-142,0,0,0
2023-07-03,SKU-020,OL-244,2,0,0
2023-07-03,SKU-020,OL-012,10,0,0
2023-07-03,SKU-020,OL-270,7,0,0
2023-07-03,SKU-020,OL-022,6,0,0
2023-07-03,SKU-020,OL-044,5,0,0
2023-07-03,SKU-020,OL-179,9,0,0
2023-07-03,SKU-020,OL-157,5,0,0
2023-07-03,SKU-020,OL-235,8,0,0
2023-07-03,SKU-020,OL-275,8,0,0
2023-07-03,SKU-020,OL-104,7,0,0
2023-07-03,SKU-020,OL-141,5,0,0
2023-07-03,SKU-020,OL-242,4,0,0
2023-07-03,SKU-020,OL-079,6,0,0
2023-07-10,SKU-020,OL-131,0,0,0
2023-07-10,SKU-020,OL-154,7,0,0
2023-07-10,SKU-020,OL-257,7,0,0
2023-07-10,SKU-020,OL-175,10,0,0
2023-07-10,SKU-020,OL-241,8,0,0
2023-07-10,SKU-020,OL-302,7,0,0
2023-07-10,SKU-020,OL-270,9,0,0
2023-07-10,SKU-020,OL-289,9,0,0
2023-07-10,SKU-020,OL-128,0,0,0
2023-07-10,SKU-020,OL-088,6,0,0
2023-07-10,SKU-020,OL-250,4,0,0
2023-07-10,SKU-020,OL-174,1,0,0
2023-07-10,SKU-020,OL-300,4,0,0
2023-07-10,SKU-020,OL-208,6,0,0
2023-07-10,SKU-020,OL-014,5,0,0
2023-07-17,SKU-020,OL-242,9,0,0
2023-07-17,SKU-020,OL-091,11,0,0
2023-07-17,SKU-020,OL-220,0,0,0
2023-07-17,SKU-020,OL-066,10,0,0
2023-07-17,SKU-020,OL-141,1,0,0
2023-07-17,SKU-020,OL-037,5,0,0
2023-07-17,SKU-020,OL-039,5,0,0
2023-07-17,SKU-020,OL-317,11,0,0
2023-07-17,SKU-020,OL-100,9,0,0
2023-07-17,SKU-020,OL-202,11,0,0
2023-07-17,SKU-020,OL-224,8,0,0
2023-07-17,SKU-020,OL-013,7,0,0
2023-07-17,SKU-020,OL-144,3,0,0
2023-07-17,SKU-020,OL-096,5,0,0
2023-07-17,SKU-020,OL-151,5,0,0
2023-07-24,SKU-020,OL-185,7,0,0
2023-07-24,SKU-020,OL-135,6,0,0
2023-07-24,SKU-020,OL-104,10,0,0
2023-07-24,SKU-020,OL-209,5,0,0
2023-07-24,SKU-020,OL-008,5,0,0
2023-07-24,SKU-020,OL-264,9,0,0
2023-07-24,SKU-020,OL-250,2,0,0
2023-07-24,SKU-020,OL-215,9,0,0
2023-07-24,SKU-020,OL-142,6,0,0
2023-07-24,SKU-020,OL-082,6,0,0
2023-07-24,SKU-020,OL-023,5,0,0
2023-07-24,SKU-020,OL-070,0,0,0
2023-07-24,SKU-020,OL-303,4,0,0
2023-07-24,SKU-020,OL-165,7,0,0
2023-07-24,SKU-020,OL-085,4,0,0
2023-07-31,SKU-020,OL-052,5,0,0
2023-07-31,SKU-020,OL-247,4,0,0
2023-07-31,SKU-020,OL-238,5,0,0
2023-07-31,SKU-020,OL-288,5,0,0
2023-07-31,SKU-020,OL-163,4,0,0
2023-07-31,SKU-020,OL-289,0,0,0
2023-07-31,SKU-020,OL-307,8,0,0
2023-07-31,SKU-020,OL-107,4,0,0
2023-07-31,SKU-020,OL-169,4,0,0
2023-07-31,SKU-020,OL-258,6,0,0
2023-07-31,SKU-020,OL-139,1,0,0
2023-07-31,SKU-020,OL-019,6,0,0
2023-07-31,SKU-020,OL-265,6,0,0
2023-07-31,SKU-020,OL-114,6,0,0
2023-07-31,SKU-020,OL-071,6,0,0
2023-08-07,SKU-020,OL-046,4,0,0
2023-08-07,SKU-020,OL-099,3,0,0
2023-08-07,SKU-020,OL-023,7,0,0
2023-08-07,SKU-020,OL-057,7,0,0
2023-08-07,SKU-020,OL-280,6,0,0
2023-08-07,SKU-020,OL-302,4,0,0
2023-08-07,SKU-020,OL-227,2,0,0
2023-08-07,SKU-020,OL-286,10,0,0
2023-08-07,SKU-020,OL-056,6,0,0
2023-08-07,SKU-020,OL-245,6,0,0
2023-08-07,SKU-020,OL-222,4,0,0
2023-08-07,SKU-020,OL-097,9,0,0
2023-08-07,SKU-020,OL-238,8,0,0
2023-08-07,SKU-020,OL-190,9,0,0
2023-08-07,SKU-020,OL-290,3,0,0
2023-08-14,SKU-020,OL-091,6,0,0
2023-08-14,SKU-020,OL-146,6,0,0
2023-08-14,SKU-020,OL-078,2,0,0
2023-08-14,SKU-020,OL-249,4,0,0
2023-08-14,SKU-020,OL-283,5,0,0
2023-08-14,SKU-020,OL-047,3,0,0
2023-08-14,SKU-020,OL-077,7,0,0
2023-08-14,SKU-020,OL-055,7,0,0
2023-08-14,SKU-020,OL-088,10,0,0
2023-08-14,SKU-020,OL-184,7,0,0
2023-08-14,SKU-020,OL-110,8,0,0
2023-08-14,SKU-020,OL-011,10,0,0
2023-08-14,SKU-020,OL-032,4,0,0
2023-08-14,SKU-020,OL-254,4,0,0
2023-08-14,SKU-020,OL-018,8,0,0
2023-08-21,SKU-020,OL-306,8,0,0
2023-08-21,SKU-020,OL-316,5,0,0
2023-08-21,SKU-020,OL-243,6,0,0
2023-08-21,SKU-020,OL-217,8,0,0
2023-08-21,SKU-020,OL-041,5,0,0
2023-08-21,SKU-020,OL-006,8,0,0
2023-08-21,SKU-020,OL-267,7,0,0
2023-08-21,SKU-020,OL-272,4,0,0
2023-08-21,SKU-020,OL-039,5,0,0
2023-08-21,SKU-020,OL-219,4,0,0
2023-08-21,SKU-020,OL-231,3,0,0
